row_id,order_id,customer_id,product_id,ship_mode,sales,quantity,discount,profit,profit_margin,order_date_id,ship_date_id
3928,CA-2015-103940,BN-11515,OFF-BI-10002735,Standard Class,137.24,1,0.0,27.448000000000004,0.2,329,159
3929,CA-2017-162082,JS-15880,FUR-BO-10004409,First Class,241.332,1,0.0,48.266400000000004,0.2,561,717
3930,CA-2017-162082,JS-15880,OFF-PA-10001934,First Class,5.184,1,0.0,1.0368000000000002,0.20000000000000004,561,717
3931,CA-2017-162082,JS-15880,OFF-AR-10001044,First Class,145.544,1,0.0,29.108800000000002,0.2,561,717
3932,CA-2017-132094,VG-21805,OFF-AR-10004165,Standard Class,5.472,1,0.0,1.0944,0.19999999999999998,371,477
3933,CA-2017-132094,VG-21805,TEC-AC-10001109,Standard Class,47.984,1,0.0,9.5968,0.19999999999999998,371,477
3934,CA-2018-123001,AW-10840,OFF-AR-10001919,Standard Class,9.4,1,0.0,1.8800000000000001,0.2,265,566
3935,CA-2018-123001,AW-10840,OFF-LA-10004544,Standard Class,74.0,1,0.0,14.8,0.2,265,566
3936,CA-2018-123001,AW-10840,TEC-PH-10003484,Standard Class,201.584,1,0.0,40.3168,0.2,265,566
3937,CA-2016-118955,LS-17230,OFF-EN-10001028,Standard Class,28.752,1,0.0,5.7504,0.2,383,783
3938,CA-2016-118955,LS-17230,OFF-PA-10004156,Standard Class,27.216,1,0.0,5.443200000000001,0.20000000000000004,383,783
3939,CA-2016-118955,LS-17230,FUR-CH-10001708,Standard Class,197.372,1,0.0,39.4744,0.2,383,783
3940,US-2017-143448,MH-17455,FUR-CH-10003379,Same Day,1424.9,1,0.0,284.98,0.2,108,108
3941,CA-2018-117863,TS-21340,FUR-FU-10002456,Standard Class,14.56,1,0.0,2.9120000000000004,0.2,797,980
3942,CA-2018-117863,TS-21340,OFF-BI-10000605,Standard Class,3.048,1,0.0,0.6096,0.2,797,980
3943,CA-2018-160458,EH-13945,OFF-PA-10001166,Second Class,25.92,1,0.0,5.184000000000001,0.20000000000000004,838,149
3944,US-2017-142685,MG-17695,OFF-SU-10000157,Standard Class,835.17,1,0.0,167.034,0.2,662,1187
3945,CA-2017-133144,DO-13435,OFF-PA-10004971,Second Class,17.34,1,0.0,3.468,0.2,459,207
3946,CA-2018-167871,AF-10870,OFF-PA-10001977,Standard Class,44.384,1,0.0,8.876800000000001,0.2,552,52
3947,CA-2018-167871,AF-10870,OFF-SU-10001225,Standard Class,2.944,1,0.0,0.5888,0.2,552,52
3948,CA-2017-119963,SN-20710,OFF-AR-10003514,Standard Class,6.368,1,0.0,1.2736,0.2,742,442
3949,CA-2017-119963,SN-20710,OFF-LA-10003510,Standard Class,48.848,1,0.0,9.7696,0.2,742,442
3950,CA-2017-119963,SN-20710,OFF-PA-10001970,Standard Class,19.648,1,0.0,3.9296,0.2,742,442
3951,CA-2017-119963,SN-20710,FUR-CH-10003817,Standard Class,255.108,1,0.0,51.02160000000001,0.2,742,442
3952,CA-2015-121167,MO-17500,OFF-BI-10003676,Second Class,17.248,1,0.0,3.4496,0.2,684,954
3953,US-2017-151862,ON-18715,TEC-PH-10003535,Standard Class,159.984,1,0.0,31.996800000000004,0.2,399,388
3954,CA-2018-152961,SC-20095,OFF-PA-10004675,Standard Class,12.7,1,0.0,2.54,0.2,788,618
3955,CA-2015-133228,MS-17710,FUR-FU-10004020,Standard Class,5.47,1,0.0,1.094,0.2,528,1299
3956,CA-2015-133228,MS-17710,OFF-AR-10001955,Standard Class,79.36,1,0.0,15.872,0.2,528,1299
3957,CA-2017-114951,DN-13690,FUR-FU-10002364,Standard Class,22.14,1,0.0,4.428,0.19999999999999998,191,895
3958,CA-2017-156573,RB-19360,OFF-BI-10002414,Standard Class,11.277,1,0.0,2.2554,0.2,212,800
3959,CA-2017-156573,RB-19360,OFF-AR-10003732,Standard Class,4.448,1,0.0,0.8896000000000002,0.2,212,800
3960,CA-2017-156573,RB-19360,FUR-FU-10001085,Standard Class,44.76,1,0.0,8.952,0.2,212,800
3961,CA-2016-113901,NH-18610,OFF-BI-10001249,Standard Class,38.28,1,0.0,7.656000000000001,0.2,325,1041
3962,CA-2016-113901,NH-18610,TEC-PH-10002564,Standard Class,149.95,1,0.0,29.99,0.2,325,1041
3963,CA-2018-134838,ED-13885,OFF-AR-10000634,First Class,12.84,1,0.0,2.568,0.2,601,298
3964,CA-2018-134838,ED-13885,FUR-FU-10004018,First Class,44.67,1,0.0,8.934000000000001,0.2,601,298
3965,CA-2017-120257,PW-19240,OFF-AR-10003481,Standard Class,7.872,1,0.0,1.5744,0.2,898,151
3966,CA-2015-164910,DM-13345,OFF-AR-10003651,Second Class,7.872,1,0.0,1.5744,0.2,608,665
3967,CA-2017-149902,DW-13540,OFF-AR-10002956,Standard Class,88.04,1,0.0,17.608,0.19999999999999998,179,1204
3968,CA-2017-146010,EH-14125,OFF-BI-10003638,First Class,40.635,1,0.0,8.127,0.20000000000000004,245,455
3969,US-2016-163685,KE-16420,OFF-BI-10001890,Standard Class,5.728,1,0.0,1.1456,0.2,933,1118
3970,US-2016-163685,KE-16420,OFF-PA-10002606,Standard Class,42.24,1,0.0,8.448,0.2,933,1118
3971,CA-2015-135090,SP-20920,OFF-PA-10002245,Standard Class,53.82,1,0.0,10.764000000000001,0.2,755,36
3972,CA-2016-132374,PS-19045,OFF-AR-10001615,Second Class,79.36,1,0.0,15.872,0.2,934,1378
3973,CA-2017-167556,JM-15250,OFF-PA-10000466,Standard Class,13.48,1,0.0,2.696,0.2,893,1198
3974,CA-2017-167556,JM-15250,OFF-BI-10003708,Standard Class,29.8,1,0.0,5.960000000000001,0.2,893,1198
3975,CA-2017-167556,JM-15250,FUR-FU-10004848,Standard Class,414.0,1,0.0,82.80000000000001,0.20000000000000004,893,1198
3976,CA-2017-167556,JM-15250,OFF-BI-10000320,Standard Class,41.328,1,0.0,8.265600000000001,0.2,893,1198
3977,US-2017-116400,EB-13930,FUR-FU-10003731,First Class,39.92,1,0.0,7.984000000000001,0.2,333,1058
3978,CA-2018-101308,FG-14260,OFF-FA-10002780,Standard Class,8.94,1,0.0,1.788,0.2,281,567
3979,CA-2018-101308,FG-14260,TEC-PH-10003800,Standard Class,84.784,1,0.0,16.9568,0.2,281,567
3980,CA-2015-114517,TH-21235,FUR-TA-10001676,Standard Class,53.316,1,0.0,10.663200000000002,0.2,852,423
3981,CA-2015-114517,TH-21235,OFF-AP-10002350,Standard Class,56.52,1,0.0,11.304000000000002,0.20000000000000004,852,423
3982,CA-2018-119564,PL-18925,FUR-FU-10003096,Standard Class,22.77,1,0.0,4.554,0.2,935,699
3983,CA-2017-135265,CC-12370,FUR-CH-10003061,Second Class,287.968,1,0.0,57.59360000000001,0.2,275,479
3984,CA-2017-135265,CC-12370,TEC-CO-10003763,Second Class,2799.96,1,0.0,559.9920000000001,0.2,275,479
3985,CA-2017-135265,CC-12370,OFF-PA-10002923,Second Class,48.94,1,0.0,9.788,0.2,275,479
3986,CA-2017-108735,JM-15535,FUR-BO-10003441,Standard Class,257.499,1,0.0,51.49980000000001,0.2,765,439
3987,CA-2018-112333,KF-16285,OFF-ST-10001780,Standard Class,2591.56,1,0.0,518.312,0.2,799,350
3988,CA-2018-112333,KF-16285,OFF-AP-10001962,Standard Class,41.95,1,0.0,8.39,0.2,799,350
3989,US-2017-159415,CS-12175,FUR-FU-10003798,Standard Class,79.12,1,0.0,15.824000000000002,0.2,765,184
3990,CA-2015-122588,AR-10540,FUR-FU-10001095,Second Class,52.96,1,0.0,10.592,0.2,642,502
3991,CA-2015-137589,MS-17770,OFF-SU-10000157,Standard Class,286.344,1,0.0,57.2688,0.2,936,1069
3992,CA-2016-161998,DB-13120,FUR-FU-10001095,Standard Class,63.552,1,0.0,12.7104,0.2,490,1234
3993,CA-2016-161998,DB-13120,OFF-SU-10004261,Standard Class,41.376,1,0.0,8.2752,0.2,490,1234
3994,CA-2016-161998,DB-13120,OFF-AR-10004022,Standard Class,172.704,1,0.0,34.540800000000004,0.2,490,1234
3995,CA-2016-105627,DK-12895,FUR-BO-10002916,Standard Class,512.94,1,0.0,102.58800000000002,0.2,937,900
3996,CA-2016-105627,DK-12895,FUR-CH-10002084,Standard Class,860.93,1,0.0,172.186,0.2,937,900
3997,CA-2016-105627,DK-12895,TEC-PH-10003012,Standard Class,769.95,1,0.0,153.99,0.2,937,900
3998,CA-2016-105627,DK-12895,OFF-AR-10002704,Standard Class,14.98,1,0.0,2.9960000000000004,0.2,937,900
3999,CA-2016-105627,DK-12895,FUR-FU-10000308,Standard Class,373.08,1,0.0,74.616,0.2,937,900
4000,US-2016-149629,MP-17965,FUR-BO-10004709,Second Class,231.92,1,0.0,46.384,0.2,790,604
4001,CA-2015-116834,Dp-13240,FUR-FU-10001196,Standard Class,63.47,1,0.0,12.694,0.2,857,1080
4002,CA-2015-116834,Dp-13240,TEC-AC-10002942,Standard Class,345.0,1,0.0,69.0,0.2,857,1080
4003,CA-2017-145730,CC-12220,FUR-TA-10004915,Standard Class,637.896,1,0.0,127.5792,0.2,841,388
4004,CA-2017-145730,CC-12220,TEC-MA-10001016,Standard Class,287.91,1,0.0,57.58200000000001,0.2,841,388
4005,CA-2017-145730,CC-12220,OFF-EN-10000483,Standard Class,36.6,1,0.0,7.32,0.2,841,388
4006,US-2016-168732,KM-16660,OFF-AR-10003087,Standard Class,1.78,1,0.0,0.35600000000000004,0.2,896,1136
4007,US-2016-168732,KM-16660,OFF-PA-10000520,Standard Class,25.92,1,0.0,5.184000000000001,0.20000000000000004,896,1136
4008,US-2016-168732,KM-16660,TEC-AC-10001553,Standard Class,101.94,1,0.0,20.388,0.2,896,1136
4009,CA-2016-107468,MK-17905,OFF-AR-10000634,Standard Class,6.848,1,0.0,1.3696000000000002,0.20000000000000004,218,938
4010,CA-2018-144463,SC-20725,FUR-FU-10001215,Standard Class,474.43,1,0.0,94.88600000000001,0.2,315,1349
4011,CA-2018-100811,CC-12475,OFF-PA-10001204,First Class,8.448,1,0.0,1.6896000000000002,0.2,611,222
4012,CA-2018-100811,CC-12475,OFF-ST-10002444,First Class,39.296,1,0.0,7.8592,0.2,611,222
4013,CA-2016-153612,BT-11305,OFF-AR-10000203,Standard Class,17.12,1,0.0,3.4240000000000004,0.2,938,18
4014,CA-2016-165624,FH-14350,OFF-AP-10000828,Standard Class,542.94,1,0.0,108.58800000000002,0.2,842,835
4015,CA-2016-165624,FH-14350,OFF-LA-10003190,Standard Class,8.64,1,0.0,1.7280000000000002,0.2,842,835
4016,CA-2016-165624,FH-14350,OFF-PA-10002319,Standard Class,193.8,1,0.0,38.760000000000005,0.2,842,835
4017,CA-2016-165624,FH-14350,OFF-PA-10003893,Standard Class,21.4,1,0.0,4.28,0.2,842,835
4018,CA-2016-165624,FH-14350,OFF-PA-10002499,Standard Class,97.88,1,0.0,19.576,0.2,842,835
4019,CA-2016-165624,FH-14350,TEC-AC-10004568,Standard Class,251.91,1,0.0,50.382000000000005,0.2,842,835
4020,CA-2016-165624,FH-14350,OFF-AP-10001492,Standard Class,25.86,1,0.0,5.172000000000001,0.20000000000000004,842,835
4021,CA-2015-154963,AA-10645,FUR-CH-10004698,Standard Class,170.058,1,0.0,34.0116,0.2,170,701
4022,CA-2015-154963,AA-10645,TEC-PH-10004093,Standard Class,82.782,1,0.0,16.5564,0.2,170,701
4023,CA-2015-154963,AA-10645,FUR-CH-10000454,Standard Class,853.93,1,0.0,170.786,0.2,170,701
4024,CA-2018-130764,JO-15145,FUR-BO-10003034,First Class,556.665,1,0.0,111.333,0.2,856,961
4025,CA-2018-130764,JO-15145,TEC-PH-10003215,First Class,95.84,1,0.0,19.168000000000003,0.2,856,961
4026,CA-2018-139311,SF-20965,OFF-PA-10001776,First Class,29.664,1,0.0,5.9328,0.2,939,803
4027,CA-2018-139311,SF-20965,OFF-AR-10004582,First Class,9.184,1,0.0,1.8368,0.2,939,803
4028,CA-2018-139311,SF-20965,TEC-PH-10001557,First Class,153.584,1,0.0,30.716800000000003,0.2,939,803
4029,CA-2018-139311,SF-20965,OFF-BI-10004209,First Class,12.864,1,0.0,2.5728000000000004,0.2,939,803
4030,CA-2018-124296,CS-12355,TEC-MA-10003183,Standard Class,479.97,1,0.0,95.99400000000001,0.2,166,117
4031,CA-2018-124296,CS-12355,FUR-CH-10002439,Standard Class,232.88,1,0.0,46.576,0.2,166,117
4032,CA-2017-169957,SN-20710,OFF-AP-10000576,Standard Class,236.88,1,0.0,47.376000000000005,0.2,183,956
4033,CA-2017-169957,SN-20710,OFF-PA-10004040,Standard Class,29.9,1,0.0,5.98,0.2,183,956
4034,CA-2017-169957,SN-20710,TEC-AC-10003063,Standard Class,100.0,1,0.0,20.0,0.2,183,956
4035,US-2017-108777,JM-15655,OFF-BI-10003982,Same Day,18.693,1,0.0,3.7386000000000004,0.2,940,940
4036,US-2017-108777,JM-15655,TEC-AC-10002567,Same Day,383.952,1,0.0,76.7904,0.2,940,940
4037,CA-2016-148859,FH-14350,OFF-ST-10004950,Standard Class,24.816,1,0.0,4.9632000000000005,0.20000000000000004,76,1362
4038,CA-2015-110786,AJ-10795,FUR-FU-10000550,Standard Class,24.9,1,0.0,4.98,0.20000000000000004,283,99
4039,CA-2015-110786,AJ-10795,OFF-PA-10000528,Standard Class,21.12,1,0.0,4.224,0.2,283,99
4040,CA-2015-110786,AJ-10795,TEC-MA-10003183,Standard Class,767.952,1,0.0,153.59040000000002,0.2,283,99
4041,CA-2015-110786,AJ-10795,OFF-BI-10003305,Standard Class,14.352,1,0.0,2.8704,0.2,283,99
4042,CA-2015-110786,AJ-10795,TEC-PH-10001425,Standard Class,191.976,1,0.0,38.3952,0.2,283,99
4043,CA-2015-110786,AJ-10795,OFF-LA-10001474,Standard Class,274.77,1,0.0,54.954,0.2,283,99
4044,CA-2015-110786,AJ-10795,FUR-FU-10000672,Standard Class,70.56,1,0.0,14.112000000000002,0.2,283,99
4045,CA-2016-137750,JF-15565,FUR-FU-10001979,Standard Class,204.85,1,0.0,40.97,0.2,609,1267
4046,CA-2016-136378,CS-11845,OFF-BI-10003707,Standard Class,9.156,1,0.0,1.8312000000000002,0.2,789,1004
4047,CA-2018-100356,SP-20920,OFF-AP-10002191,Standard Class,23.992,1,0.0,4.7984,0.19999999999999998,209,1290
4048,US-2016-166520,KE-16420,OFF-PA-10000501,First Class,80.88,1,0.0,16.176,0.19999999999999998,748,491
4049,US-2016-166520,KE-16420,TEC-AC-10001990,First Class,599.9,1,0.0,119.98,0.2,748,491
4050,CA-2018-136350,GA-14515,FUR-FU-10003601,Second Class,276.69,1,0.0,55.338,0.2,93,336
4051,CA-2018-136350,GA-14515,FUR-CH-10001891,Second Class,172.764,1,0.0,34.552800000000005,0.2,93,336
4052,CA-2015-122931,SM-20950,OFF-AR-10003469,Standard Class,4.224,1,0.0,0.8448000000000001,0.2,412,463
4053,CA-2015-122931,SM-20950,FUR-TA-10004175,Standard Class,409.272,1,0.0,81.8544,0.2,412,463
4054,CA-2015-122931,SM-20950,OFF-LA-10002945,Standard Class,55.44,1,0.0,11.088000000000001,0.20000000000000004,412,463
4055,CA-2015-122931,SM-20950,OFF-PA-10000533,Standard Class,20.928,1,0.0,4.1856,0.19999999999999998,412,463
4056,CA-2015-122931,SM-20950,OFF-ST-10004459,Standard Class,1801.632,1,0.0,360.32640000000004,0.2,412,463
4057,CA-2015-122931,SM-20950,FUR-TA-10004147,Standard Class,67.176,1,0.0,13.435200000000002,0.2,412,463
4058,CA-2015-163034,DK-12985,OFF-ST-10000046,Standard Class,646.2,1,0.0,129.24,0.2,157,684
4059,CA-2016-124058,LC-16885,TEC-PH-10004774,Standard Class,72.744,1,0.0,14.5488,0.2,313,28
4060,CA-2016-124058,LC-16885,FUR-CH-10000595,Standard Class,572.16,1,0.0,114.432,0.2,313,28
4061,CA-2017-129196,XP-21865,TEC-AC-10002473,Standard Class,68.112,1,0.0,13.622399999999999,0.2,475,78
4062,US-2016-138716,CS-11845,OFF-BI-10001628,First Class,25.032,1,0.0,5.0064,0.2,15,1182
4063,US-2017-122182,BD-11770,TEC-AC-10002800,Standard Class,39.992,1,0.0,7.9984,0.2,613,561
4064,US-2015-130358,DL-13330,OFF-AR-10002766,First Class,20.016,1,0.0,4.0032,0.2,671,1379
4065,US-2015-130358,DL-13330,OFF-SU-10002522,First Class,3.104,1,0.0,0.6208,0.2,671,1379
4066,CA-2015-102673,KH-16630,OFF-FA-10003021,Standard Class,7.52,1,0.0,1.504,0.2,302,1128
4067,CA-2015-102673,KH-16630,OFF-AR-10000634,Standard Class,10.272,1,0.0,2.0544000000000002,0.2,302,1128
4068,CA-2015-102673,KH-16630,OFF-LA-10001771,Standard Class,47.808,1,0.0,9.5616,0.2,302,1128
4069,CA-2015-102673,KH-16630,TEC-PH-10004434,Standard Class,978.84,1,0.0,195.76800000000003,0.2,302,1128
4070,CA-2017-145303,TP-21415,OFF-BI-10000050,First Class,13.14,1,0.0,2.628,0.2,771,1071
4071,CA-2017-145303,TP-21415,OFF-BI-10002414,First Class,10.024,1,0.0,2.0048,0.2,771,1071
4072,CA-2017-145303,TP-21415,FUR-BO-10003159,First Class,156.3728,1,0.0,31.274560000000005,0.2,771,1071
4073,CA-2016-156104,NP-18685,TEC-CO-10002095,Second Class,999.98,1,0.0,199.996,0.2,402,576
4074,US-2016-164308,SC-20680,TEC-PH-10004120,First Class,821.94,1,0.0,164.38800000000003,0.20000000000000004,497,875
4075,CA-2018-108112,DK-12895,FUR-FU-10003553,Standard Class,220.064,1,0.0,44.0128,0.2,941,226
4076,CA-2018-108112,DK-12895,FUR-FU-10001488,Standard Class,339.136,1,0.0,67.8272,0.2,941,226
4077,CA-2016-100685,SM-20950,OFF-BI-10003094,Second Class,7.04,1,0.0,1.4080000000000001,0.2,547,380
4078,CA-2016-100685,SM-20950,OFF-FA-10003472,Second Class,5.04,1,0.0,1.008,0.2,547,380
4079,CA-2016-100685,SM-20950,OFF-PA-10001289,Second Class,116.28,1,0.0,23.256,0.2,547,380
4080,CA-2016-165414,LS-17245,TEC-PH-10002293,First Class,47.976,1,0.0,9.5952,0.2,380,101
4081,CA-2017-140417,KE-16420,OFF-PA-10000380,Standard Class,60.048,1,0.0,12.0096,0.2,478,322
4082,CA-2017-140417,KE-16420,OFF-BI-10004828,Standard Class,5.022,1,0.0,1.0044000000000002,0.20000000000000004,478,322
4083,US-2018-151316,MC-17635,OFF-BI-10004632,Standard Class,182.994,1,0.0,36.598800000000004,0.2,93,161
4084,US-2018-151316,MC-17635,OFF-PA-10000327,Standard Class,10.272,1,0.0,2.0544000000000002,0.2,93,161
4085,CA-2018-163692,Dp-13240,OFF-BI-10003291,First Class,7.857,1,0.0,1.5714000000000001,0.2,211,429
4086,CA-2017-111913,LC-16930,TEC-PH-10002275,Second Class,302.384,1,0.0,60.476800000000004,0.2,579,877
4087,CA-2017-111913,LC-16930,OFF-BI-10003291,Second Class,20.952,1,0.0,4.1904,0.2,579,877
4088,CA-2017-111913,LC-16930,OFF-BI-10000343,Second Class,11.784,1,0.0,2.3568000000000002,0.2,579,877
4089,US-2015-156559,LH-16900,FUR-BO-10000711,Standard Class,638.82,1,0.0,127.76400000000001,0.2,711,87
4090,CA-2017-161473,TB-21175,OFF-LA-10001297,Standard Class,20.7,1,0.0,4.14,0.19999999999999998,179,42
4091,CA-2017-161473,TB-21175,OFF-SU-10001574,Standard Class,10.95,1,0.0,2.19,0.2,179,42
4092,CA-2017-161473,TB-21175,OFF-BI-10003305,Standard Class,14.352,1,0.0,2.8704,0.2,179,42
4093,CA-2018-166576,JM-15865,OFF-ST-10002574,First Class,221.024,1,0.0,44.204800000000006,0.20000000000000004,942,797
4094,CA-2016-102491,KW-16435,TEC-MA-10000864,Standard Class,3080.0,1,0.0,616.0,0.2,253,835
4095,CA-2016-102491,KW-16435,TEC-AC-10003289,Standard Class,79.96,1,0.0,15.991999999999999,0.2,253,835
4096,CA-2016-102491,KW-16435,TEC-PH-10001619,Standard Class,587.97,1,0.0,117.59400000000001,0.2,253,835
4097,CA-2015-116904,SC-20095,OFF-PA-10004888,Standard Class,32.4,1,0.0,6.48,0.2,866,451
4098,CA-2015-116904,SC-20095,OFF-ST-10000736,Standard Class,404.9,1,0.0,80.98,0.2,866,451
4099,CA-2015-116904,SC-20095,OFF-BI-10001120,Standard Class,9449.95,1,0.0,1889.9900000000002,0.2,866,451
4100,CA-2015-116904,SC-20095,OFF-BI-10000301,Standard Class,12.94,1,0.0,2.588,0.2,866,451
4101,US-2018-102288,ZC-21910,OFF-AP-10004655,Standard Class,2.264,1,0.0,0.4528,0.2,250,1262
4102,US-2018-102288,ZC-21910,OFF-AP-10002906,Standard Class,0.444,1,0.0,0.0888,0.2,250,1262
4103,US-2018-102288,ZC-21910,OFF-PA-10000740,Standard Class,146.176,1,0.0,29.2352,0.2,250,1262
4104,CA-2018-137456,RB-19465,FUR-FU-10001940,Same Day,15.92,1,0.0,3.184,0.2,203,203
4105,US-2018-155999,JK-15370,TEC-PH-10000439,Standard Class,159.96,1,0.0,31.992000000000004,0.2,784,803
4106,US-2018-155999,JK-15370,OFF-BI-10000404,Standard Class,13.76,1,0.0,2.7520000000000002,0.2,784,803
4107,US-2017-148334,DD-13570,OFF-BI-10003676,Standard Class,4.312,1,0.0,0.8624,0.2,251,371
4108,CA-2016-105599,MC-17275,OFF-ST-10002486,Same Day,13.96,1,0.0,2.7920000000000003,0.2,68,68
4109,CA-2016-105599,MC-17275,FUR-TA-10003837,Same Day,27.414,1,0.0,5.482800000000001,0.20000000000000004,68,68
4110,CA-2016-153717,DL-13495,TEC-PH-10002923,Standard Class,73.98,1,0.0,14.796000000000001,0.2,708,1362
4111,CA-2016-153717,DL-13495,FUR-BO-10004360,Standard Class,160.98,1,0.0,32.196,0.2,708,1362
4112,CA-2016-153717,DL-13495,OFF-PA-10002160,Standard Class,17.34,1,0.0,3.468,0.2,708,1362
4113,CA-2016-153717,DL-13495,OFF-AR-10002375,Standard Class,3.28,1,0.0,0.656,0.2,708,1362
4114,CA-2016-116687,NC-18625,OFF-LA-10000443,Standard Class,8.856,1,0.0,1.7712,0.2,943,821
4115,CA-2016-116687,NC-18625,TEC-PH-10001750,Standard Class,158.376,1,0.0,31.675200000000004,0.2,943,821
4116,CA-2017-163573,AC-10450,OFF-BI-10004632,First Class,1219.96,1,0.0,243.99200000000002,0.2,391,582
4117,CA-2016-153416,TS-21340,OFF-BI-10002813,Standard Class,3.168,1,0.0,0.6336,0.2,28,240
4118,CA-2016-153416,TS-21340,OFF-PA-10002005,Standard Class,19.44,1,0.0,3.8880000000000003,0.2,28,240
4119,CA-2016-153416,TS-21340,OFF-ST-10000060,Standard Class,454.86,1,0.0,90.97200000000001,0.2,28,240
4120,CA-2016-153416,TS-21340,OFF-BI-10002706,Standard Class,91.392,1,0.0,18.2784,0.2,28,240
4121,CA-2018-117394,MM-17920,TEC-AC-10000199,Standard Class,19.04,1,0.0,3.808,0.2,508,19
4122,CA-2018-133823,LP-17080,OFF-PA-10002870,Same Day,37.44,1,0.0,7.4879999999999995,0.2,944,606
4123,CA-2018-133823,LP-17080,OFF-LA-10004545,Same Day,37.59,1,0.0,7.518000000000001,0.2,944,606
4124,CA-2018-133823,LP-17080,OFF-BI-10000962,Same Day,26.032,1,0.0,5.2064,0.2,944,606
4125,CA-2015-127523,BG-11695,OFF-AP-10004249,Standard Class,35.91,1,0.0,7.1819999999999995,0.2,219,599
4126,CA-2018-123239,MG-18145,FUR-FU-10001602,Second Class,91.032,1,0.0,18.2064,0.19999999999999998,945,690
4127,CA-2018-156769,GZ-14470,OFF-AR-10003179,First Class,54.66,1,0.0,10.932,0.2,637,1189
4128,CA-2015-127299,JL-15835,OFF-ST-10003722,Standard Class,67.344,1,0.0,13.4688,0.2,112,147
4129,CA-2015-127299,JL-15835,TEC-MA-10001127,Standard Class,2624.985,1,0.0,524.9970000000001,0.2,112,147
4130,CA-2016-121272,DO-13435,OFF-AP-10001947,Standard Class,73.28,1,0.0,14.656,0.2,369,389
4131,CA-2015-115336,AB-10600,OFF-BI-10001107,Standard Class,14.48,1,0.0,2.8960000000000004,0.2,729,642
4132,CA-2016-111703,KB-16315,OFF-PA-10000349,Standard Class,11.952,1,0.0,2.3904,0.2,741,585
4133,CA-2016-111703,KB-16315,OFF-PA-10003349,Standard Class,15.552,1,0.0,3.1104000000000003,0.2,741,585
4134,CA-2015-128839,TT-21070,OFF-FA-10002280,Standard Class,45.0,1,0.0,9.0,0.2,79,104
4135,CA-2015-128839,TT-21070,TEC-MA-10000029,Standard Class,209.97,1,0.0,41.994,0.2,79,104
4136,CA-2018-105914,PV-18985,OFF-BI-10002854,Standard Class,112.12,1,0.0,22.424000000000003,0.2,281,1049
4137,CA-2018-105914,PV-18985,OFF-ST-10003716,Standard Class,1575.14,1,0.0,315.028,0.2,281,1049
4138,CA-2018-110926,DD-13570,OFF-FA-10000624,Standard Class,25.06,1,0.0,5.0120000000000005,0.20000000000000004,124,52
4139,CA-2017-117226,KD-16495,OFF-BI-10004654,First Class,6.924,1,0.0,1.3848000000000003,0.20000000000000004,946,315
4140,CA-2018-127313,RA-19285,OFF-ST-10001228,First Class,37.392,1,0.0,7.478400000000001,0.2,97,770
4141,CA-2018-127313,RA-19285,FUR-FU-10003798,First Class,79.12,1,0.0,15.824000000000002,0.2,97,770
4142,CA-2017-136287,SS-20590,OFF-LA-10003148,Standard Class,18.9,1,0.0,3.78,0.2,901,27
4143,US-2015-107699,JH-15820,OFF-BI-10001249,Standard Class,57.42,1,0.0,11.484000000000002,0.2,947,236
4144,CA-2018-112725,EH-14125,OFF-AR-10003759,Standard Class,12.74,1,0.0,2.548,0.2,290,696
4145,CA-2018-112725,EH-14125,OFF-AR-10001227,Standard Class,8.82,1,0.0,1.7640000000000002,0.2,290,696
4146,CA-2018-112725,EH-14125,FUR-CH-10000863,Standard Class,120.784,1,0.0,24.156800000000004,0.2,290,696
4147,CA-2016-136196,TP-21415,FUR-FU-10004017,Standard Class,322.59,1,0.0,64.518,0.2,110,785
4148,CA-2018-106068,RB-19330,OFF-BI-10000962,Standard Class,9.762,1,0.0,1.9524000000000001,0.2,437,961
4149,CA-2018-106068,RB-19330,OFF-ST-10004507,Standard Class,13.72,1,0.0,2.744,0.2,437,961
4150,CA-2018-106068,RB-19330,TEC-AC-10002942,Standard Class,55.2,1,0.0,11.040000000000001,0.2,437,961
4151,CA-2018-106068,RB-19330,OFF-ST-10002344,Standard Class,259.136,1,0.0,51.827200000000005,0.2,437,961
4152,CA-2018-100160,CB-12025,OFF-LA-10002475,Standard Class,29.24,1,0.0,5.848,0.2,211,221
4153,CA-2018-100160,CB-12025,OFF-PA-10003072,Standard Class,15.552,1,0.0,3.1104000000000003,0.2,211,221
4154,CA-2018-100160,CB-12025,OFF-EN-10001509,Standard Class,4.896,1,0.0,0.9792000000000001,0.2,211,221
4155,CA-2017-139689,MP-17965,OFF-BI-10004781,Standard Class,38.088,1,0.0,7.6176,0.2,724,1033
4156,CA-2017-139689,MP-17965,OFF-BI-10000145,Standard Class,2.808,1,0.0,0.5616,0.2,724,1033
4157,CA-2016-101091,SW-20245,TEC-AC-10003280,Second Class,47.984,1,0.0,9.5968,0.19999999999999998,902,365
4158,CA-2016-101091,SW-20245,OFF-BI-10001107,Second Class,26.064,1,0.0,5.2128000000000005,0.2,902,365
4159,CA-2015-126907,SM-20950,OFF-PA-10000533,Standard Class,15.696,1,0.0,3.1392,0.2,302,1069
4160,US-2017-164588,AP-10915,OFF-AR-10003056,Standard Class,12.84,1,0.0,2.568,0.2,948,132
4161,CA-2018-115546,AH-10465,TEC-PH-10002834,Standard Class,539.97,1,0.0,107.99400000000001,0.2,305,797
